ticker,MDS1,MDS2
HCA,1.9902094132913148,-0.7608509745070067
HD,2.2161803086157743,-0.1436931184685747
HIG,0.5767505893003726,-0.3492154376018636
HII,0.7541938657622117,0.7363285403561887
HLT,2.819672226453095,-0.8436633464054065
HON,0.7215965139302056,-0.40674023627839384
HPE,0.8581619643373569,0.3284198635731147
HPQ,4.05926681083339,-2.677813218858049
HRL,0.25091684995011987,1.5079804505958945
HSIC,0.8977107831258179,1.013381208127593
HST,-0.14329214159607048,0.8190072615936497
HSY,0.6211643609286845,0.5040379202650206
HUBB,-0.14976423927317048,0.7191928886881946
HUN,0.5161849867006493,0.8188006125022798
IBM,0.31005052662031923,-0.5162750871071689
IBP,1.1598302188787142,1.1741174182158116
ICE,0.22577631319279892,-0.855889941623415
IDXX,-2.7553516014809394,0.842344028867357
IEX,-0.3542266851151767,1.0229247473292054
IFF,0.03279586658076552,1.3332817728496196
ILMN,-0.9851091563680059,0.06528380581276876
IMAX,0.06618374868776639,0.6980854725599899
INCY,-2.5216516109445037,1.5991950772494743
INTC,-0.5810348217564799,1.942946011964478
IONQ,-6.461113638947309,-3.0019899684315567
IP,0.11647717837383256,0.42795057247528995
IQV,0.8044216901172885,-0.14722895972600228
IR,-0.0796207051279265,1.119588694004046
IRM,2.588693779213054,-2.908486417054719
ISRG,-1.870212782009259,1.652863097779622
ITW,1.4976156073692035,-0.30025121418969364
JAZZ,0.27715437817797445,0.2792805520499049
JJSF,0.16122260515197878,1.9857918944127662
JLL,1.050357092848784,1.3299146668896107
JNJ,-0.7073144648905498,0.0017800835750296055
JPM,0.762227821251601,-2.349332351129937
KEY,0.795765618856323,-1.5597494396323768
KLAC,-1.6974696491821983,-0.9720626534795817
KMB,1.7983617960831735,-1.2501441256851225
KO,-0.35539069852777616,-0.3365537086484614
KR,3.627514824023662,1.048582947971561
KSS,1.2161429911382324,0.665374961390772
KTOS,-0.27204017390340157,2.3297898434945004
LAZ,0.9849571809661103,-0.24293235558488985
LDOS,0.9141859220541375,1.0235599364721049
LEA,1.4529289796232052,1.090674793518344
LEN,0.12392068370219152,1.6973814659951907
LII,1.460207866422865,1.3269410473857282
LIN,-0.3131714261071691,0.40979507793730147
LMT,1.889772267753869,-0.47506760107450147
LNC,2.487781608968948,-3.102028682168108
LOW,2.875163495277864,-0.3002386926162699
LPLA,0.9520524939998246,0.43486861463270304
LRCX,-2.045700118771154,0.01178616170331418
LUMN,2.1555497962289634,-3.1365595729332307
LUNR,-0.8661667591473754,-0.6499566224538349
LVS,1.7102395305996199,-1.7661472985200475
LYFT,-2.637712321320965,-0.8953953955808291
LYV,3.2691418639587537,-2.40051241149802
M,1.3506499001867849,0.8101865047266061
MA,-1.3907872416869793,-2.3290079829266213
MAA,-0.4854897354119275,0.34918455278133237
MAR,1.40783145903516,-0.458962874050771
MAS,3.606578596044678,-2.5757956006010354
MCD,1.4528576621365767,-3.9756991281628085
MCK,7.062382219588351,-0.0642663472101737
MDB,-0.9502265941516786,2.449997156350929
MDLZ,0.47138180689284725,0.42766540292211297
MET,2.453068622689419,-3.0693092640527797
META,-2.0386237311997015,0.5954722313440025
MGM,2.384181614127547,-2.243769053962805
MHK,0.16643490973521108,1.5614526301273812
MKC,0.09488359683016814,0.5926780274319894
MKTX,-1.1798570406645026,0.6856842794269481
MMI,0.19497698460076218,2.175466859075564
MMM,1.2098447875678855,-0.7801498753003673
MNTS,-10.058189344269499,-6.675447569469196
MO,0.3501348937155752,-2.726459881357257
MOS,0.24480296506837632,1.0415770886180673
MP,-1.5708460000076376,0.2888706864221621
MPC,1.6284241672266015,0.7436444240650613
MRK,-1.205539440427709,-0.26059957650761306
MRNA,-6.975568641613015,-0.6913750284031301
MS,-1.3987340926891367,-4.605034462843501
MSFT,-1.6275420113985464,0.352582059311651
MTB,-2.014281691728951,-3.944495062650947
MTD,11.03151746033699,9.386892660509014
MTDR,-0.5536269004706856,0.35484148504582236
MU,-1.1090598157532205,1.0032450001892914
NCLH,1.559649985603254,-1.1646094253161294
NCMI,-0.2826652985745958,2.073534481653634
NDAQ,-0.1727645553635078,0.1093668368997806
NEE,-0.06157684895046679,-0.4636927165285376
NEM,-1.226152584478015,0.6243614567946711
NET,0.0806291462112375,-0.8965240839511647
NFLX,-1.3960187313774504,0.4464637369774453
NKE,0.9522585486414394,0.9415990493484716
NNN,-1.242438282907794,-0.36341617089702366
NOC,0.5804876770409002,0.41377899468956014
NOV,0.3320988917311121,1.44756491851517
NOVT,-0.5067644903915146,1.7767582269503757
NOW,-0.8796619373018032,0.6938213698200099
NSC,-0.13826601372649389,-0.10682086316738866
NTAP,0.9945691783846297,-1.5973989371080046
NTRA,-0.9817852665752422,2.0606617891554047
NTRS,1.2057989609061546,-2.3525342201751087
NUE,0.12021531467238672,1.6028282868294488
NVDA,-5.487851065155115,3.1820955583559947
NVR,-0.020681332978611487,2.9983226330514205
NYT,-0.6636386316150008,1.6201900221298884
O,-0.9125422297575951,0.5392404836527513
OC,0.7709980138431426,0.33628842284574356
OKTA,-1.041447392194477,1.830285170744802
ONTO,-1.2537608796769981,2.0665208623174434
OPEN,-3.840568667714078,4.227943301537459
ORCL,0.3603214053710024,-1.4102465034434184
OTIS,3.9264562780162344,-0.4558907718098058
OXY,-0.056587396604521244,0.3226289190543587
PANW,-0.39872428397710225,-0.3113915561745285
PAYC,-0.011143519084488511,-0.6712161060070178
PAYX,-0.19698158372934624,-0.6156977629065692
PCAR,0.24218007939119765,0.6962282742030115
PCG,0.5643863328911822,-0.4665801109253667
PCTY,0.2633141208143681,-0.5025890778506319
PENN,1.1165070045386905,-0.8035914425387343
PEP,1.090187706765451,-0.09496976931106896
PFE,0.06495668858081596,0.38023730072328377
PFG,2.3356014824201057,-3.155750987649682
PG,-0.3290840324077834,0.36120062934025865
PH,-0.3459960274265895,0.5923837858176876
PHM,-0.4695701904030428,1.8852094857940729
PKG,0.35233171454024553,0.7850810112605481
PL,-2.559913775399803,-2.6420687625691657
PLD,-1.3825053814758135,0.2541266952643237
PM,0.3338801161276517,-2.202606379943301
PNC,0.7189191564791308,-1.7283300797915477
PODD,0.04731238638273856,0.9556138825244493
POOL,1.231473083793526,1.0591017196469459
PPG,0.3745464218233139,0.47030913724205003
PRGO,-0.9508813898537737,-0.47118515143915674
PRU,2.44396462297909,-3.0676305558110974
PSA,-1.0635794808843428,-0.10444474618578524
PSX,1.3633622818171625,1.5413695201754494
PVH,0.7710091092722337,0.9421498796093642
PYPL,0.4132659846524089,-0.18774173258699836
QBTS,-8.611723113830491,-1.0560305307748186
QCOM,-0.7376564608565035,0.3944122285393319
QSR,0.8688727589445518,-0.6349964797963735
RARE,-2.929022563417194,-7.86686361417693
RBLX,1.1454951822953046,-3.9742882203320984
RCL,0.011854353755793731,-0.48455593658457546
RDW,-3.021979276118049,0.3618541072549878
REGN,-2.5241293292376277,1.406426596084659
RF,0.1565528941866357,-1.9206691545675727
RGTI,-9.349477252183155,-3.115869572386483
RH,2.8917304538094233,-2.7230108624871336
RHP,1.0382812532768066,-0.7661306157698388
RJF,0.9070376033769908,-0.9264964808285738
RKLB,-2.6584284012062223,1.3742902288002063
RKT,-6.666046799885794,1.2833224143284974
RL,0.6222420354830526,0.7385092293316834
RLI,0.07644155191038646,-0.23668277248451125
RMD,-1.6241922799002142,1.237949849143898
RNG,3.3069095268398283,0.11651076427162342
ROK,0.3860888314249838,0.30297784327509136
ROP,-0.755465787191232,0.8607934128557139
ROST,0.9887820962079178,1.4565194357563902
RPM,0.5734689917505633,0.69283199140992
RRC,-0.6786175413077944,0.8432079921867329
RSG,0.3125113878244359,0.2891153289290579
RTX,0.3211882767107085,0.4960107709596718
SAIC,1.2944917310409294,0.6865236038003042
SBUX,2.816862450374858,-0.46922431512349616
SCHW,0.5237157147791405,-1.961366287860712
SERV,-9.450979861323207,-2.7357638340449433
SFM,1.8011285753858775,1.6962077967389715
SHEN,-0.03197865802528153,0.5494700120115851
SHW,1.1633476505081903,-0.19637730878825416
SIG,0.9982176686407668,0.7248187850944041
SIRI,0.08793546447855291,0.4664177093973171
SITE,0.7748994568808942,1.6326549628033344
SITM,-1.960005078327605,2.3926434280904085
SJM,0.22892784430250626,0.2233021735695627
SLB,0.05144747064405983,0.8757043562278175
SLDP,-8.157308959435795,-1.6751284900759038
SM,-0.6315692348250013,0.5113952877789598
SMR,-9.168779470770456,-2.9212238843437013
SNA,-0.9817873594901589,1.3729655154750287
SNOW,-1.4275667651657458,-1.5754154452534006
SPB,0.2724292101558874,1.4025358745240069
SPCE,-8.536082261774208,-4.661808352372529
SPG,-1.547894232964706,-2.858966568905409
STE,-0.39314165583612115,1.3413042068611616
STLD,0.3879587457487451,1.4073123652586241
STT,1.2128822282345377,-2.5741862781656435
STX,2.9759658671501588,-2.6097981648580233
SUI,-0.360169287898651,1.2170855762768584
