ticker,LDA1,LDA2
GPN,-0.6470223319968135,0.2340397219682998
GS,-6.3324055945930775,1.4921184142743
GSAT,-2.159164958844633,-1.3675618613043434
GTLS,-0.18644145408652493,-0.33657162730185275
GWW,1.5119103742314732,-1.5130148891726616
HAL,0.29531803797477446,-0.5149448655389761
HBAN,-4.716985180850655,2.2927274024172
HCA,-0.20136397245119342,-0.9804978155175113
HD,0.30117161548972854,-1.257104986894536
HIG,-0.6026221297155828,-0.19318367990705562
HII,0.13455899885632347,-0.5974494822835272
HLT,-0.40245598715892794,-1.3003078128094159
HON,-0.20248027203220825,-0.20076518314969655
HPE,0.09330205358569817,-0.1658781127668822
HPQ,-0.717424334808799,-0.7571613651965469
HRL,0.38512656464446393,-0.37520122399729683
HSIC,0.20165724853335032,-0.6829853008142527
HST,-0.003045479633988858,-0.11166202675458192
HSY,0.12070298191012362,-0.6388859107099046
HUBB,0.37134596810075615,-0.32659915233214737
HUN,0.26276865778200675,-0.4006199164409059
IBM,0.16428960144215685,0.1772377241720585
IBP,0.7782181783649823,-1.0981792232700487
ICE,-1.305239081569348,0.33946430290027496
IDXX,2.130460890386074,-0.836954178602301
IEX,0.2566455378951277,0.054610620533652135
IFF,0.3539995876882979,0.10744434823780384
ILMN,1.3586427852406573,0.4776820226482206
IMAX,-0.10646945867567426,-0.1810405035600173
INCY,2.8603372280001955,1.4118996379096935
INTC,1.155735665463231,0.7787097566351813
IONQ,1.3299093357324516,5.555203404545671
IP,0.20790861250250062,-0.26045010410108166
IQV,-0.3709789422099167,-0.4581352711734634
IR,0.07102334622345591,-0.028879153676563803
IRM,-2.0916998682696786,0.013805869587455007
ISRG,1.148553523528942,0.9936178072485186
ITW,0.6388933222389309,-0.787425494244555
JAZZ,-0.35764834200897977,-0.2938629464766745
JJSF,0.6156494611703985,-0.4417083724018404
JLL,0.4529345512764385,-0.9120117509560289
JNJ,0.03273064862810051,0.058024333086016344
JPM,-2.5920317377461894,0.4875807924222257
KEY,-1.7953026854260044,0.45520053403893085
KLAC,1.231219836744433,-0.07541882921243055
KMB,-0.334844785559544,-0.6297883914321326
KO,-0.09788576006128959,0.020466460716894525
KR,-0.02983554999073165,-1.8557087781340855
KSS,0.006757173231532862,-0.8483959908641866
KTOS,0.5071469781086564,0.19818935805808136
LAZ,-0.4047083245395435,-0.5345529580531285
LDOS,0.6814969965453994,-0.8810165696981727
LEA,0.2744013966297516,-1.0429209709654106
LEN,0.6222686014977256,-0.3464370427560598
LII,1.089364276140558,-1.004553325361405
LIN,-0.15922201077388193,0.04723652541055118
LMT,-0.22973895010940648,-0.9650848961624066
LNC,-2.2209950285890026,0.4067209098010665
LOW,0.2053013376816204,-1.7529517781305644
LPLA,0.07237167764974806,-0.6636331178775879
LRCX,1.5957150252978463,-0.10071054037017659
LUMN,-2.0945896010300324,0.08027329631684743
LUNR,-0.3941593826196831,0.4949260855376549
LVS,-1.0549790346035681,-0.1973083276227454
LYFT,1.388105681227849,0.1480957274648494
LYV,-1.5652368349899708,-0.49060623868391884
M,0.20328249987195915,-0.990242932507617
MA,0.009708478329968979,-0.23620937794561828
MAA,-0.6463219614791774,0.20736455500746712
MAR,-0.1703656207976749,-0.7649733180933498
MAS,-0.5315476413094287,-0.9502471868197854
MCD,-1.6000207369761579,0.20749598553932008
MCK,-0.1371540214053741,-2.6921723255094507
MDB,1.716425669944951,0.9519812856763037
MDLZ,-0.058654153443392885,-0.32546693921514463
MET,-2.2604422008793486,0.19443231611973533
META,1.630114195756354,1.0051897497577824
MGM,-1.735835502467388,-0.1253019330451493
MHK,0.28991585148259263,-0.3022711958418137
MKC,0.10216416141516589,-0.1451002197669738
MKTX,0.027994724957521176,0.21670440992202347
MMI,0.3409105545553874,-0.25938278500690387
MMM,-0.45271447952156607,-0.4410818304069297
MNTS,4.637871649952053,1.595369674359416
MO,-0.4605767327665463,-0.6147420326712597
MOS,0.032124948808120786,-0.20161739020282332
MP,-1.3055335584428376,0.9710482882372736
MPC,0.18047782169938686,-1.066494745230308
MRK,1.1818950866253923,0.8877419339541871
MRNA,3.4370279948296676,5.813153298659587
MS,-5.152672780443282,2.2914600885865126
MSFT,0.6269627881845079,0.6655556061561143
MTB,-4.638439378874422,2.106509274506279
MTD,2.36002808702897,-1.7212802620992127
MTDR,-0.5114269760836081,-0.04523919159084132
MU,0.5539427408476211,0.4903056433932354
NCLH,-1.1241207336407537,-0.38617551557801827
NCMI,0.3917680950984871,0.16305799203484966
NDAQ,-0.4750912354515061,0.16691800567400525
NEE,-1.100765240960844,0.2899272856362329
NEM,-0.03648431029189823,0.34119494892256014
NET,0.5802038141386983,0.3988480215176995
NFLX,1.1956343458074994,-0.11680036993153327
NKE,0.5226933726900183,-0.897436278195792
NNN,-1.396355195829058,0.8227851954642341
NOC,0.18682596635420795,-0.5790926584732442
NOV,0.13983650289016536,-0.3913320105708805
NOVT,0.8219921583950123,0.42038843169367857
NOW,1.0202056136061561,0.5405219927696012
NSC,-0.6059314728320616,0.11654787124340447
NTAP,0.034302173538745,0.20469688444869527
NTRA,2.0669042788801746,0.6801751551714189
NTRS,-2.406144922979819,0.2903872278114262
NUE,0.4608782767047054,-0.36265164700122615
NVDA,3.535649174006963,-0.20632506252361915
NVR,1.905692065384024,-1.1185453096264288
NYT,1.2273491663198837,-0.025694193664289936
O,-0.8633237222973612,0.2288755033555611
OC,-0.029759593109397735,-0.5855978672064921
OKTA,1.0446432888271524,0.9176802890235348
ONTO,0.8985588132481135,0.7977545774100823
OPEN,3.6470546537386364,-1.8751105748124357
ORCL,-0.23822697712380375,0.5303772878514276
OTIS,0.2292053006507474,-2.0625445939521896
OXY,-0.5112842748554104,-0.17745188305767892
PANW,0.613534699587494,0.45132794929395825
PAYC,-0.12206791420388866,0.5036664727894398
PAYX,-0.6206652098416304,0.10359824143304482
